SHIP_ID,SHIPNAME,LENGTH,SHIPTYPE,WIDTH,FLAG,ship_type,LAT,LON,SPEED,COURSE,HEADING,DESTINATION,DWT,DATETIME,PORT,date,week_nb,port,is_parked,fromLAT,fromLON,fromTIME,DIST,delta_tau,lastLAT,lastLON
758658,BARMBEK,169,7,27,LR,Cargo,59.9205,30.006,92,292,292,HAMBURG VIA NOK,15956,2016-12-18T09:23:04Z,st_petersburg,2016-12-18,51,St. Petersburg,0,59.9205,30.006,2016-12-18T09:23:03Z,0,1,59.9205,30.006
758718,PAPUA,176,7,29,LR,Cargo,59.91925,30.01225,75,291,291,RU LED,31817,2016-12-14T19:17:05Z,st_petersburg,2016-12-14,50,St. Petersburg,0,59.92004,30.00837,2016-12-14T19:17:04Z,234.197,1,59.91925,30.01225
758759,E.R. VISBY,157,7,23,LR,Cargo,59.88676,30.20051,0,234,136,ST.PETERSBURG,14236,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.88676,30.20051,2016-12-20T11:11:03Z,0,1,59.88676,30.20051
758887,CHARLOTTA B,168,7,27,LR,Cargo,59.88247,30.19041,0,0,87,ST PETERSBURG,17822,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.88247,30.19041,2016-12-20T11:11:03Z,0,1,59.88247,30.19041
760531,SAMRAA ALKHALEEJ,248,8,43,LY,Tanker,55.99947,20.8305,38,41,40,BOUTINGE,114858,2016-12-18T09:55:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.99776,20.82784,2016-12-18T09:53:06Z,252.579,120,55.99947,20.8305
835353,M/S ALO,8,3,3,SE,Tug,57.9222,11.60867,74,274,274,SKAERHAMN,,2016-12-13T12:09:05Z,gothenborg,2016-12-13,50,gothenborg,0,57.9222,11.60867,2016-12-13T12:07:06Z,0,119,57.9222,11.60867
850625,BY NP,2,1,2,PL,Navigation,54.46472,18.70113,0,0,511,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.46472,18.70113,2016-12-20T11:09:02Z,0,120,54.46472,18.70113
850632,P9 HYDRO METEO,4,1,4,PL,Navigation,54.41118,18.77667,0,0,511,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.41118,18.77667,2016-12-20T11:09:02Z,0,120,54.41118,18.77667
850637,BY ZS,2,0,2,PL,Unspecified,54.44298,18.96162,0,0,511,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.44298,18.96162,2016-12-20T11:09:02Z,0,120,54.44298,18.96162
850641,BY HEL,0,1,0,PL,Navigation,54.59025,18.88844,0,0,511,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.59025,18.88844,2016-12-20T11:09:02Z,0,120,54.59025,18.88844
850644,BY GD,2,1,2,PL,Navigation,54.5339,18.66387,0,0,0,,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.5339,18.66387,2016-12-20T11:09:02Z,0,120,54.5339,18.66387
851186,ST.-PETERSBURG PT LE,3,1,3,RU,Navigation,59.8778,30.21639,0,0,511,,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.8778,30.21639,2016-12-20T11:11:03Z,0,1,59.8778,30.21639
858023,NORDIC NORA,99,8,16,DK,Tanker,57.60067,11.6405,110,113,118,PORVOO,5810,2016-12-15T10:35:05Z,gothenborg,2016-12-15,50,gothenborg,0,57.60333,11.63033,2016-12-15T10:33:05Z,676.368,120,57.60067,11.6405
858053,CONTAINERSHIPS VII,158,7,22,FI,Cargo,55.7377,20.80008,177,263,263,TEESPORT,13965,2016-12-18T16:57:06Z,klaipeda,2016-12-18,51,Klaipeda,0,55.73883,20.81902,2016-12-18T16:55:07Z,1196.327,119,55.7377,20.80008
878185,OLEG STRASHNOV,22,3,8,RU,Tug,54.68916,20.20205,1021,360,0,SVETLIY,65,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.68873,20.20182,2016-12-20T11:07:04Z,50.112,238,54.68916,20.20205
917997,FAIRPLAY IV,26,3,8,PL,Tug,54.53038,18.52861,1,0,238,GDYNIA,0,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.53038,18.52861,2016-12-20T10:57:06Z,0,121,54.53038,18.52861
941191,SERWAL,25,3,6,PL,Tug,54.7979,18.62156,91,302,511,SZCZECIN,28,2016-12-17T04:23:07Z,gdynia,2016-12-17,51,Gdynia,0,54.7979,18.62156,2016-12-17T04:23:02Z,0,5,54.7979,18.62156
948265,TANAIS,45,7,8,PL,Cargo,54.79917,18.58893,64,302,298,HAMBURG,493,2016-12-17T13:45:07Z,gdynia,2016-12-17,51,Gdynia,0,54.79714,18.59464,2016-12-17T13:43:07Z,431.197,120,54.79917,18.58893
987831,SVIR,35,3,8,RU,Tug,59.88908,30.20896,0,23,511,ST PETERSBURG,455,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.88908,30.20896,2016-12-20T11:11:03Z,0,1,59.88908,30.20896
993606,ECO GREEN,99,8,18,MH,Tanker,54.46273,18.99599,135,27,26,UST LUGA RUSSIA,5209,2016-12-19T20:27:02Z,gdansk,2016-12-19,51,Gdańsk,0,54.46273,18.99599,2016-12-19T20:25:10Z,0,112,54.46273,18.99599
994590,KLASCO-3,27,3,9,LT,Tug,55.70743,21.1184,88,353,358,,110,2016-12-19T22:25:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.69742,21.12454,2016-12-19T22:23:13Z,1179.44,113,55.70743,21.1184
1036966,AGATH,83,8,13,CY,Tanker,57.91993,11.60365,115,251,252,SE UDD / NO HEY,3232,2016-12-17T19:51:05Z,gothenborg,2016-12-17,51,gothenborg,0,57.92197,11.61498,2016-12-17T19:49:05Z,708.851,120,57.91993,11.60365
1037103,GLOMAR WAVE,66,6,14,PA,Passenger,54.52425,18.5592,0,85,85,GDYNIA,1321,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52425,18.5592,2016-12-20T10:57:06Z,0,121,54.52425,18.5592
1039931,LOOKMAN,28,3,10,RU,Tug,59.91128,30.23177,0,214,216,SAINT.PETERSBURG,575,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91128,30.23177,2016-12-20T11:11:03Z,0,1,59.91128,30.23177
1064825,KAPITAN BELYAEV,23,0,6,RU,Unspecified,54.97494,20.28553,108,261,260,PIONERSKI,,2016-12-19T13:09:02Z,kalingrad,2016-12-19,51,Kalingrad,0,54.97494,20.28553,2016-12-19T13:07:11Z,0,111,54.97494,20.28553
1071570,SVISLOCH,95,7,16,--,Cargo,59.94119,30.25643,0,0,0,,,2016-12-15T01:57:04Z,st_petersburg,2016-12-15,50,St. Petersburg,1,59.94119,30.25643,2016-12-15T01:57:04Z,0,0,59.94119,30.25643
1072314,SAR 111265582,0,3,0,SE,Tug,57.7785,11.88178,0,0,14,NaN,,2016-12-19T12:55:04Z,gothenborg,2016-12-19,51,gothenborg,1,57.7785,11.88178,2016-12-19T12:47:16Z,0,468,57.7785,11.88178
1081005,LINDA,37,6,7,SE,Passenger,57.77127,11.62132,0,0,312,,120,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.74679,11.64108,2016-12-20T10:59:05Z,2969.354,720,57.77127,11.62132
1085676,ULRIKA,37,6,9,SE,Passenger,57.74605,11.64949,93,93,95,,203,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.74446,11.64198,2016-12-20T10:59:05Z,481.019,720,57.74605,11.64949
1088282,BURO,19,6,6,SE,Passenger,57.71323,11.67054,84,247,252,,15,2016-12-20T10:59:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.71404,11.679,2016-12-20T10:57:05Z,512.257,120,57.71323,11.67054
1104090,POLSTJERNAN,30,6,7,SE,Passenger,57.71095,11.65859,0,0,511,CLASS B,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.71097,11.6586,2016-12-20T10:59:05Z,2.306,720,57.71095,11.65859
1105688,HEL 95,18,2,5,PL,Fishing,54.57585,18.99686,84,97,511,,,2016-12-20T02:49:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.57656,18.98432,2016-12-20T02:47:01Z,814.765,121,54.57585,18.99686
1123136,PILOT 218 SE,16,3,5,SE,Tug,57.68213,11.87182,0,0,97,,,2016-12-20T10:59:07Z,gothenborg,2016-12-20,51,gothenborg,1,57.68213,11.87182,2016-12-20T10:59:05Z,0,2,57.68213,11.87182
1124170,JAS 61,18,2,5,PL,Fishing,54.69644,18.67496,0,0,511,,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.69644,18.67496,2016-12-20T10:59:02Z,0,5,54.69644,18.67496
1155907,GOTA II,30,6,8,SE,Passenger,57.61791,11.80012,105,117,119,STYRSOBOLAGET FRAKT,0,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.61592,11.79427,2016-12-20T10:59:05Z,413.943,720,57.61791,11.80012
1181634,BARRAKUDA,15,9,6,RU,Pleasure,54.95827,20.36507,66,166,166,NAKHODKA,,2016-12-17T10:55:03Z,kalingrad,2016-12-17,51,Kalingrad,0,54.95827,20.36507,2016-12-17T10:53:02Z,0,121,54.95827,20.36507
1193077,STRANNEFJORD,22,2,7,SE,Fishing,57.74959,11.60024,81,287,284,FISHING GROUNDS,0,2016-12-18T20:43:05Z,gothenborg,2016-12-18,51,gothenborg,0,57.74808,11.61438,2016-12-18T20:41:04Z,858.616,121,57.74959,11.60024
1193771,SANDEFJORD,21,2,7,SE,Fishing,57.69279,11.60265,88,299,303,,0,2016-12-18T19:35:05Z,gothenborg,2016-12-18,51,gothenborg,0,57.69279,11.60265,2016-12-18T19:33:05Z,0,120,57.69279,11.60265
1198107,HEL-125,26,2,7,PL,Fishing,54.52191,18.55034,0,0,511,HEL,,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52182,18.55029,2016-12-20T10:57:06Z,10.528,121,54.52191,18.55034
1247749,ACQUAMARINA,136,8,20,IT,Tanker,54.67778,19.8056,124,300,298,PALDISKI,12004,2016-12-18T13:01:03Z,kalingrad,2016-12-18,51,Kalingrad,0,54.67778,19.8056,2016-12-18T12:59:03Z,0,120,54.67778,19.8056
1257951,BARSWEEP ONE,12,0,6,SE,Unspecified,57.72132,11.9816,13,273,511,CLASS B,,2016-12-15T02:37:05Z,gothenborg,2016-12-15,50,gothenborg,0,57.72132,11.9816,2016-12-15T02:35:05Z,0,120,57.72132,11.9816
1351934,MINTIS,38,3,12,LT,Tug,55.70301,21.12922,0,344,332,KLAIPEDA,135,2016-12-20T10:57:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.70301,21.12918,2016-12-20T10:29:06Z,2.515,1680,55.70301,21.12922
1414412,RB-413,25,3,8,RU,Tug,54.64248,19.89832,77,205,511,BALTISK,,2016-12-20T11:07:04Z,kalingrad,2016-12-20,51,Kalingrad,0,54.64556,19.90686,2016-12-20T10:05:03Z,649.249,3721,54.64248,19.89832
1442009,ENSKAR,7,2,2,SE,Fishing,57.77259,11.62056,0,0,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.77259,11.62054,2016-12-20T10:59:05Z,1.19,720,57.77259,11.62056
1611958,GRIPHON 8,26,3,9,RU,Tug,59.87819,30.23782,0,0,511,SPB,,2016-12-20T10:41:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87819,30.23782,2016-12-20T10:41:03Z,0,1,59.87819,30.23782
1914339,MSC OSCAR,395,7,59,PA,Cargo,57.60147,11.62912,110,250,249,AARHUS,199273,2016-12-14T16:21:05Z,gothenborg,2016-12-14,50,gothenborg,0,57.60393,11.64157,2016-12-14T16:19:05Z,793.16,120,57.60147,11.62912
1964978,ALVELI,33,6,8,SE,Passenger,57.70469,11.94039,38,336,342,,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.70327,11.94215,2016-12-20T10:59:07Z,189.794,718,57.70469,11.94039
2059154,MIDVOLGA-3,140,8,17,RU,Tanker,54.69802,20.44253,58,230,230,VYSOTSK,6573,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,0,54.70184,20.45045,2016-12-20T11:07:04Z,664.489,238,54.69802,20.44253
2208737,NATALIA B,8,9,3,PL,Pleasure,54.35759,18.70784,0,0,0,GDANSK,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.35759,18.70784,2016-12-20T11:09:02Z,0,120,54.35759,18.70784
2288508,35,0,1,0,RU,Navigation,59.91144,30.04795,0,0,511,,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91144,30.04795,2016-12-20T11:11:03Z,0,1,59.91144,30.04795
2288513,36,0,1,0,RU,Navigation,59.91244,30.04861,0,0,511,,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.91244,30.04861,2016-12-20T11:11:03Z,0,1,59.91244,30.04861
2312999,FROG TAURUS,20,3,6,SE,Tug,57.72183,11.98093,0,146,511,GOTEBORG  C,,2016-12-20T10:59:07Z,gothenborg,2016-12-20,51,gothenborg,1,57.72183,11.98093,2016-12-20T10:59:05Z,0,2,57.72183,11.98093
2420192,KEILA,60,8,10,RU,Tanker,59.87707,30.23766,0,0,213,KR#-PETESBURG,1621,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87707,30.23766,2016-12-20T11:11:03Z,0,1,59.87707,30.23766
2795623,ALVFRIDA,34,6,8,SE,Passenger,57.70537,11.95426,77,59,65,,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.70589,11.95624,2016-12-20T10:59:07Z,131.484,718,57.70537,11.95426
2892026,TRUE LOVE,179,7,32,MH,Cargo,55.74459,20.8142,127,256,252,GIBRALTAR,38762,2016-12-15T13:33:06Z,klaipeda,2016-12-15,50,Klaipeda,0,55.74562,20.82222,2016-12-15T13:31:07Z,516.568,119,55.74459,20.8142
3061267,DAR-10,19,2,5,PL,Fishing,54.79902,18.43077,62,18,511,BALTIC SEA/DARLOWO,,2016-12-14T23:55:07Z,gdynia,2016-12-14,50,Gdynia,0,54.79629,18.42715,2016-12-14T23:53:07Z,382.836,120,54.79902,18.43077
3110501,JOKER,10,9,3,RU,Pleasure,54.69195,20.24599,0,18,511,CLASS B,,2016-12-17T12:23:03Z,kalingrad,2016-12-17,51,Kalingrad,1,54.69195,20.24599,2016-12-17T12:21:03Z,0,120,54.69195,20.24599
3310363,SBORSCHIK-1,35,8,8,RU,Tanker,59.87461,30.21099,0,0,511,SPB,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87461,30.21099,2016-12-20T11:11:03Z,0,1,59.87461,30.21099
3350779,ASPEN,82,7,12,NL,Cargo,57.99827,12.12658,85,359,4,LIDKOPING,3159,2016-12-16T10:59:08Z,gothenborg,2016-12-16,51,gothenborg,0,57.99827,12.12658,2016-12-16T10:59:05Z,0,3,57.99827,12.12658
3350965,THUN GOTHENBURG,119,8,16,NL,Tanker,57.60455,11.65921,94,198,202,NORRKOPING,6874,2016-12-19T07:07:04Z,gothenborg,2016-12-19,51,gothenborg,0,57.60898,11.66113,2016-12-19T07:05:05Z,506.547,119,57.60455,11.65921
3351142,BOOTES,62,2,13,RU,Fishing,54.37094,18.66333,0,0,511,"GDANSK,POLAND",452,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.37094,18.66333,2016-12-20T11:09:02Z,0,120,54.37094,18.66333
3351571,HAVSORNEN,29,6,5,SE,Passenger,57.70672,11.66301,1,199,511,MALARTRAFIK,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70675,11.66298,2016-12-20T10:59:05Z,3.79,720,57.70672,11.66301
3351578,MARINA,14,2,6,SE,Fishing,57.68254,11.64906,0,0,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.68256,11.64909,2016-12-20T10:59:05Z,2.857,720,57.68254,11.64906
3351708,SONGVAR,15,2,4,SE,Fishing,57.73979,11.60117,59,223,511,CLASS B,,2016-12-20T05:17:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.74147,11.60685,2016-12-20T05:15:05Z,386.595,120,57.73979,11.60117
3352463,GG32 TRISTAN,15,2,5,SE,Fishing,57.77181,11.61956,0,0,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.77279,11.61796,2016-12-20T10:45:05Z,144.839,1560,57.77181,11.61956
3352580,FULDA,77,0,8,PL,Unspecified,54.27174,18.94649,25,159,511,GDYNIA-ELBLAG,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.27334,18.94569,2016-12-20T11:09:02Z,185.565,120,54.27174,18.94649
3362218,CLIPPER JUPITER,199,8,33,NO,Tanker,57.91851,11.60188,99,293,274,SE STE>NL RTM,42543,2016-12-17T17:03:04Z,gothenborg,2016-12-17,51,gothenborg,0,57.91457,11.6173,2016-12-17T17:01:06Z,1013.838,118,57.91851,11.60188
3363948,LYRON,30,6,6,SE,Passenger,57.66147,11.84159,0,0,511,BORJESSONS.SE,,2016-12-14T02:23:05Z,gothenborg,2016-12-14,50,gothenborg,1,57.66147,11.84159,2016-12-14T02:21:05Z,0,120,57.66147,11.84159
3382564,CHAROITE,89,7,14,RU,Cargo,59.92093,30.00433,85,291,292,PASAJES,5026,2016-12-20T09:09:12Z,st_petersburg,2016-12-20,51,St. Petersburg,0,59.92093,30.00433,2016-12-20T09:09:03Z,0,9,59.92093,30.00433
3412946,PRINCESSE OUI,179,7,28,PA,Cargo,59.92061,30.00629,86,291,292,GB PTL,33375,2016-12-18T21:01:04Z,st_petersburg,2016-12-18,51,St. Petersburg,0,59.92061,30.00629,2016-12-18T21:01:03Z,0,1,59.92061,30.00629
3423103,BJONN,25,3,8,SE,Tug,57.73263,11.99471,0,0,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.73261,11.99481,2016-12-20T10:59:07Z,6.36,718,57.73263,11.99471
3424242,DELFIN,26,8,4,SE,Tanker,57.70616,11.65693,0,208,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.70616,11.65692,2016-12-20T10:59:05Z,0.596,720,57.70616,11.65693
3434115,BOA JARL,91,3,22,NO,Tug,54.52427,18.55552,0,0,511,GDYNIA,3790,2016-12-20T10:59:07Z,gdynia,2016-12-20,51,Gdynia,1,54.52427,18.55552,2016-12-20T10:57:06Z,0,121,54.52427,18.55552
3434504,SZTORM,36,3,8,PL,Tug,54.61357,18.78919,0,169,112,SAR ON DUTY,70,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.61357,18.78919,2016-12-20T11:09:02Z,0,120,54.61357,18.78919
3467126,SSMB 2222 RAKETEN,11,3,2,SE,Tug,57.70759,11.66112,0,211,511,CLASS B,,2016-12-19T13:15:05Z,gothenborg,2016-12-19,51,gothenborg,1,57.70759,11.66112,2016-12-19T13:13:05Z,0,120,57.70759,11.66112
3481171,NORTHERN WIND,19,0,5,GB,Unspecified,57.66696,11.78988,89,47,41,SURVEY CPA 500 M,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,0,57.67809,11.78769,2016-12-20T10:59:05Z,1246.438,720,57.66696,11.78988
3483512,TAK-10,28,3,10,LT,Tug,55.69947,21.12786,2,319,323,KLAIPEDA,443,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.69948,21.1278,2016-12-20T10:59:06Z,3.933,720,55.69947,21.12786
3484933,A.BARAUSKAS,26,3,6,LT,Tug,55.7191,21.10164,0,53,353,KLAIPEDA,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.7191,21.10164,2016-12-20T10:59:06Z,0,720,55.7191,21.10164
3498025,ARKUN,10,9,4,PL,Pleasure,54.79722,18.41432,0,71,511,CLASS B,,2016-12-19T04:59:07Z,gdynia,2016-12-19,51,Gdynia,1,54.79722,18.41432,2016-12-19T04:57:07Z,0,120,54.79722,18.41432
3501289,TAK-11,28,3,10,LT,Tug,55.69988,21.1275,2,342,311,KLAIPEDA,440,2016-12-19T23:11:06Z,klaipeda,2016-12-19,51,Klaipeda,1,55.69988,21.1275,2016-12-19T23:09:05Z,0,121,55.69988,21.1275
3511277,NOROY,15,9,4,NO,Pleasure,54.3494,18.78436,0,42,511,CLASS B,,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,1,54.3494,18.78435,2016-12-20T11:09:02Z,0.65,120,54.3494,18.78436
3532420,NADEZHDA,22,3,6,RU,Tug,54.68917,20.38293,0,104,511,CLASS B,,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.68919,20.38296,2016-12-20T11:07:04Z,2.949,238,54.68917,20.38293
3534813,BEDA,9,9,3,SE,Pleasure,57.70084,11.78708,2,0,511,CLASS B,,2016-12-15T09:21:05Z,gothenborg,2016-12-15,50,gothenborg,1,57.70084,11.78708,2016-12-15T09:19:06Z,0,119,57.70084,11.78708
3540301,SKAT,29,8,7,RU,Tanker,59.87588,30.22183,0,161,511,CLASS B,,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87588,30.22183,2016-12-20T11:11:03Z,0,1,59.87588,30.22183
3542150,ZHEN ZHU HAI,179,7,30,HK,Cargo,59.87514,30.19475,1,343,316,RU LED,39746,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87514,30.19475,2016-12-20T11:11:03Z,0,1,59.87514,30.19475
3560489,MB-96,33,3,12,RU,Tug,59.92081,30.00475,105,291,290,GULF OF FINLAND,,2016-12-15T16:53:04Z,st_petersburg,2016-12-15,50,St. Petersburg,0,59.9174,30.02171,2016-12-15T16:51:04Z,1021.92,120,59.92081,30.00475
3562991,VLADIVOSTOK,119,3,28,RU,Tug,59.87519,30.20419,0,0,136,SANKT-PETERBURG,5610,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87519,30.20419,2016-12-20T11:11:03Z,0,1,59.87519,30.20419
3569217,ALANA,149,7,22,PT,Cargo,55.89121,20.80273,156,328,326,LVRIX,13711,2016-12-19T10:35:07Z,klaipeda,2016-12-19,51,Klaipeda,0,55.88687,20.80771,2016-12-19T10:33:06Z,574.974,121,55.89121,20.80273
3574326,LADY AMI,88,7,14,NL,Cargo,57.99671,12.12702,87,342,343,KRISTINEHAMN,3700,2016-12-19T12:33:08Z,gothenborg,2016-12-19,51,gothenborg,0,57.99671,12.12702,2016-12-19T12:33:05Z,0,3,57.99671,12.12702
3586959,GLADIATOR,29,3,8,RU,Tug,54.68972,20.37531,83,92,511,KALININGRAD,47,2016-12-17T11:55:02Z,kalingrad,2016-12-17,51,Kalingrad,0,54.68972,20.37531,2016-12-17T11:53:03Z,0,119,54.68972,20.37531
3610791,AFRICAN GROUSE,183,7,31,BS,Cargo,55.72665,20.81032,129,261,260,CASABLANSA,37700,2016-12-19T22:33:06Z,klaipeda,2016-12-19,51,Klaipeda,0,55.72665,20.81032,2016-12-19T22:31:14Z,0,112,55.72665,20.81032
3611326,MURMANSK,119,3,28,RU,Tug,59.87419,30.20608,0,0,136,SAINT-PETERSBURG,5048,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.87419,30.20608,2016-12-20T11:11:03Z,0,1,59.87419,30.20608
3615006,NISSOS SCHINOUSSA,251,8,45,GR,Tanker,54.41113,18.78768,56,253,253,"GDANSK,POLAND",114445,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Gdańsk,0,54.41215,18.79292,2016-12-20T11:09:02Z,358.663,120,54.41113,18.78768
3616939,HAFNIA SUNDA,184,8,28,SG,Tanker,55.72625,21.09399,0,31,296,"THAMES,UK",39067,2016-12-14T02:29:06Z,klaipeda,2016-12-14,50,Klaipeda,1,55.72625,21.09399,2016-12-14T02:27:06Z,0,120,55.72625,21.09399
3622626,EROS AV HONO,13,2,4,SE,Fishing,57.68262,11.64925,0,0,511,CLASS B,,2016-12-19T23:41:05Z,gothenborg,2016-12-19,51,gothenborg,1,57.68262,11.64925,2016-12-19T23:39:14Z,0,111,57.68262,11.64925
3653787,ARGO,33,3,12,NL,Tug,59.93029,30.27216,0,336,216,ST PETERSBURG,0,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,St. Petersburg,1,59.93029,30.27216,2016-12-20T11:11:03Z,0,1,59.93029,30.27216
3656084,NATO WARSHIP M53,60,3,9,LT,Tug,55.65938,21.15421,0,0,106,,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.65938,21.15421,2016-12-20T10:59:06Z,0,720,55.65938,21.15421
3679722,TARNTANK TEKNIK,9,9,3,SE,Pleasure,57.60015,11.79289,82,306,511,CLASS B,,2016-12-19T14:43:05Z,gothenborg,2016-12-19,51,gothenborg,0,57.60067,11.79229,2016-12-19T14:41:05Z,68.124,120,57.60015,11.79289
3689951,LADY H,11,9,4,SE,Pleasure,57.72079,11.97951,0,0,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.72079,11.97951,2016-12-20T10:59:07Z,0,718,57.72079,11.97951
3701886,MARINO,8,2,2,SE,Fishing,57.68228,11.64756,1,135,511,CLASS B,,2016-12-20T05:49:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.68228,11.64756,2016-12-20T05:47:05Z,0,120,57.68228,11.64756
3711215,AFRICAN MAGNOLIA,175,7,27,LR,Cargo,54.68866,20.21185,0,320,91,RU KGD,28345,2016-12-20T11:11:02Z,kalingrad,2016-12-20,51,Kalingrad,1,54.68868,20.21181,2016-12-20T11:07:04Z,3.407,238,54.68866,20.21185
3711400,HAFNIA SOYA,184,8,27,SG,Tanker,54.46363,18.99739,101,28,28,PRIMORSK,39067,2016-12-17T12:41:01Z,gdansk,2016-12-17,51,Gdańsk,0,54.45874,18.99295,2016-12-17T12:39:03Z,615.785,118,54.46363,18.99739
3711966,LIZ,10,2,4,SE,Fishing,57.9297,11.60301,2,324,511,DYRON,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.9297,11.60299,2016-12-20T10:59:05Z,1.185,720,57.9297,11.60301
3722773,VAKARIS,15,3,5,LT,Tug,55.72749,21.07877,133,109,511,CLASS B,,2016-12-16T11:47:06Z,klaipeda,2016-12-16,51,Klaipeda,0,55.72749,21.07877,2016-12-16T11:45:07Z,0,119,55.72749,21.07877
3724655,BOATMAN 1,14,3,6,SE,Tug,57.69194,11.90965,0,193,511,CLASS B,,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,gothenborg,1,57.69193,11.90965,2016-12-20T10:59:07Z,1.114,718,57.69194,11.90965
3751563,T-2,32,3,4,LT,Tug,55.67995,21.13388,1,344,511,CLASS B,,2016-12-20T11:11:06Z,klaipeda,2016-12-20,51,Klaipeda,1,55.67995,21.13388,2016-12-20T10:59:06Z,0,720,55.67995,21.13388
3780703,PL ZAG-17,18,2,5,PL,Fishing,54.46845,18.99503,88,58,511,GDYNIA,,2016-12-20T05:47:01Z,gdansk,2016-12-20,51,Gdańsk,0,54.46555,18.98828,2016-12-20T05:45:01Z,543.837,120,54.46845,18.99503
